id,Age_z_normalized,Academic Pressure_z_normalized,CGPA_z_normalized,Study Satisfaction_z_normalized,Study Hours_z_normalized,Financial Stress_z_normalized
232,-1.5945230431467963,-0.8261797298277009,-0.9833084159094027,0.04116129087341077,-0.8513787565726643,-0.7930352917762926
239,-0.9829834182075005,-1.5500502773209708,-0.27616623816911184,-1.4282151554303861,-0.04222959288580098,-0.7930352917762926
240,1.0554819982568193,-1.5500502773209708,-1.2144895124783437,0.04116129087341077,0.22748679500982014,0.598417448473708
242,-0.9829834182075005,-1.5500502773209708,0.2609898391528392,0.04116129087341077,-1.9302443081551486,-0.09730892165129229
253,-0.16759725162177252,-1.5500502773209708,-0.8745173116416655,0.04116129087341077,-1.3908115323639065,-0.7930352917762926
255,-0.9829834182075005,1.3454319126521082,1.4032964339640792,-0.6935269322784877,-1.9302443081551486,0.598417448473708
263,0.4439423733175234,1.3454319126521082,-1.2076900684616103,0.04116129087341077,0.49720318290544124,-1.4887616619012929
270,0.4439423733175234,-1.5500502773209708,1.294505329696342,-0.6935269322784877,-0.3119459807814221,-0.09730892165129229
273,-0.16759725162177252,-0.10230918233443129,-0.7793250954073958,0.7758495140253093,-1.1210951444682853,0.598417448473708
274,-1.1868299598539325,-0.10230918233443129,-0.4529517826041844,-0.6935269322784877,1.0366359586966833,1.2941438185987084
277,-0.5752903349146364,-0.8261797298277009,-1.0581023000934722,0.7758495140253093,0.7669195708010623,-1.4887616619012929
280,-1.3906765015003644,-1.5500502773209708,-1.6428544855325582,0.04116129087341077,-1.3908115323639065,-1.4887616619012929
285,1.4631750815496833,0.6215613651588384,1.0565247891106675,-1.4282151554303861,0.7669195708010623,1.2941438185987084
294,-0.5752903349146364,-1.5500502773209708,0.1318004028349018,0.7758495140253093,1.3063523465923046,1.2941438185987084
301,-0.7791368765610684,-1.5500502773209708,1.5460847583154833,-1.4282151554303861,0.7669195708010623,-1.4887616619012929
303,-1.3906765015003644,-0.8261797298277009,-0.4801495586711187,-0.6935269322784877,-1.3908115323639065,-0.09730892165129229
305,0.8516354566103873,-1.5500502773209708,-1.221288956495077,0.04116129087341077,-1.6605279202595276,0.598417448473708
310,-0.9829834182075005,-0.10230918233443129,-0.4189545625205167,0.04116129087341077,-1.6605279202595276,1.2941438185987084
312,-1.3906765015003644,1.3454319126521082,-0.4529517826041844,1.5105377371772077,-1.9302443081551486,0.598417448473708
315,-0.5752903349146364,-0.10230918233443129,0.17939651095203693,0.04116129087341077,0.7669195708010623,0.598417448473708
316,-0.5752903349146364,1.3454319126521082,1.3624997698636774,-1.4282151554303861,1.3063523465923046,1.2941438185987084
324,-1.5945230431467963,-0.10230918233443129,-1.3300800607628143,1.5105377371772077,1.0366359586966833,0.598417448473708
328,0.4439423733175234,0.6215613651588384,0.8729398006588602,-1.4282151554303861,1.3063523465923046,-1.4887616619012929
335,-0.3714437932682045,-0.8261797298277009,0.2609898391528392,0.04116129087341077,0.22748679500982014,-1.4887616619012929
336,1.4631750815496833,-1.5500502773209708,1.3964969899473456,-1.4282151554303861,-0.5816623686770431,-0.7930352917762926
337,-1.1868299598539325,-0.10230918233443129,0.2609898391528392,-0.6935269322784877,-0.04222959288580098,-0.09730892165129229
340,-0.5752903349146364,1.3454319126521082,0.14539929086836922,-1.4282151554303861,1.0366359586966833,0.598417448473708
343,-0.5752903349146364,1.3454319126521082,-1.30288228469588,-1.4282151554303861,1.0366359586966833,0.598417448473708
347,-0.3714437932682045,-0.10230918233443129,-1.3980745009301503,-1.4282151554303861,0.49720318290544124,-0.7930352917762926
348,-0.16759725162177252,1.3454319126521082,1.0565247891106675,-1.4282151554303861,-0.04222959288580098,-0.09730892165129229
351,-0.3714437932682045,0.6215613651588384,0.16579762291857011,0.04116129087341077,-1.1210951444682853,1.2941438185987084
367,-0.3714437932682045,-0.10230918233443129,-1.49326671716442,0.7758495140253093,0.7669195708010623,1.2941438185987084
370,1.0554819982568193,-1.5500502773209708,-0.5889406629388558,1.5105377371772077,-1.9302443081551486,-0.09730892165129229
381,-1.1868299598539325,1.3454319126521082,0.7097531442572546,0.7758495140253093,-0.8513787565726643,1.2941438185987084
385,-0.9829834182075005,-0.8261797298277009,-0.1877734659515756,1.5105377371772077,-1.3908115323639065,1.2941438185987084
392,-0.16759725162177252,-1.5500502773209708,0.5737642639225837,0.04116129087341077,1.0366359586966833,0.598417448473708
398,-1.3906765015003644,-0.8261797298277009,-0.384957342436849,0.7758495140253093,1.0366359586966833,-1.4887616619012929
407,1.6670216231961152,-0.10230918233443129,1.4712908741314146,0.04116129087341077,1.3063523465923046,1.2941438185987084
408,-0.3714437932682045,-1.5500502773209708,0.8389425805751932,0.7758495140253093,0.7669195708010623,-0.7930352917762926
414,1.4631750815496833,1.3454319126521082,0.19299539898550438,0.04116129087341077,0.22748679500982014,-1.4887616619012929
420,1.2593285399032512,-0.10230918233443129,0.9885303489433308,1.5105377371772077,-0.5816623686770431,1.2941438185987084
421,-1.5945230431467963,-0.10230918233443129,-0.6161384390057901,0.7758495140253093,-0.3119459807814221,0.598417448473708
423,1.0554819982568193,-1.5500502773209708,-0.08578180570057187,0.7758495140253093,-0.04222959288580098,-1.4887616619012929
425,-0.16759725162177252,-0.10230918233443129,1.2469092215792068,1.5105377371772077,0.49720318290544124,-0.7930352917762926
429,-1.1868299598539325,-1.5500502773209708,0.9205359087759954,0.7758495140253093,-1.1210951444682853,-0.09730892165129229
441,1.0554819982568193,-0.8261797298277009,-0.010987921516503046,-1.4282151554303861,-1.9302443081551486,-1.4887616619012929
447,-0.3714437932682045,1.3454319126521082,-1.622456153482358,-1.4282151554303861,-0.3119459807814221,-0.09730892165129229
454,-0.3714437932682045,1.3454319126521082,0.7369509203241894,-0.6935269322784877,0.22748679500982014,0.598417448473708
455,-0.5752903349146364,1.3454319126521082,-1.1260967402608075,-0.6935269322784877,-1.9302443081551486,-0.09730892165129229
457,-0.16759725162177252,-0.8261797298277009,1.2129120014955386,-1.4282151554303861,-0.04222959288580098,-0.09730892165129229
464,-0.16759725162177252,-0.8261797298277009,-1.2960828406791467,0.04116129087341077,-0.5816623686770431,1.2941438185987084
467,-0.16759725162177252,-1.5500502773209708,-0.09938069373403932,-0.6935269322784877,-0.04222959288580098,-1.4887616619012929
475,0.4439423733175234,-0.8261797298277009,-0.8745173116416655,-1.4282151554303861,-0.8513787565726643,1.2941438185987084
477,-1.1868299598539325,0.6215613651588384,-0.4801495586711187,0.7758495140253093,1.3063523465923046,1.2941438185987084
484,-0.3714437932682045,-1.5500502773209708,-0.3781578984201156,1.5105377371772077,-0.3119459807814221,1.2941438185987084
487,-0.5752903349146364,-1.5500502773209708,1.3624997698636774,0.7758495140253093,1.3063523465923046,-0.09730892165129229
491,-1.3906765015003644,-0.10230918233443129,0.9477336848429303,-1.4282151554303861,-1.6605279202595276,1.2941438185987084
494,-0.3714437932682045,-0.10230918233443129,-0.8677178676249321,0.04116129087341077,1.0366359586966833,0.598417448473708
503,1.6670216231961152,-0.8261797298277009,0.5737642639225837,1.5105377371772077,-1.6605279202595276,-0.7930352917762926
508,-0.16759725162177252,-0.8261797298277009,-0.384957342436849,0.7758495140253093,0.22748679500982014,0.598417448473708
509,0.4439423733175234,-1.5500502773209708,0.8933381327090617,-0.6935269322784877,-1.1210951444682853,0.598417448473708
510,0.24009583167109141,-0.10230918233443129,0.8797392446755937,-1.4282151554303861,-0.8513787565726643,0.598417448473708
522,-0.7791368765610684,-0.8261797298277009,1.5120875382318162,0.7758495140253093,-1.9302443081551486,-0.7930352917762926
523,0.24009583167109141,0.6215613651588384,-0.6161384390057901,-1.4282151554303861,0.7669195708010623,0.598417448473708
525,1.6670216231961152,-0.10230918233443129,-1.5884589333986896,0.04116129087341077,-0.04222959288580098,0.598417448473708
529,-0.7791368765610684,0.6215613651588384,-0.9425117518090015,0.7758495140253093,0.7669195708010623,-0.09730892165129229
530,-0.5752903349146364,-0.10230918233443129,0.029808742583898682,-0.6935269322784877,1.0366359586966833,-0.09730892165129229
534,-0.3714437932682045,-0.10230918233443129,1.3624997698636774,-1.4282151554303861,0.49720318290544124,-1.4887616619012929
535,-0.9829834182075005,1.3454319126521082,0.3017865032532409,-1.4282151554303861,0.49720318290544124,-0.09730892165129229
538,0.03624929002465944,0.6215613651588384,1.3149036617465422,-0.6935269322784877,1.0366359586966833,1.2941438185987084
539,-0.3714437932682045,1.3454319126521082,0.8865386886923283,-1.4282151554303861,1.3063523465923046,1.2941438185987084
541,1.6670216231961152,-0.8261797298277009,-0.09938069373403932,1.5105377371772077,-0.04222959288580098,-1.4887616619012929
543,0.6477889149639554,1.3454319126521082,-1.5884589333986896,-1.4282151554303861,1.0366359586966833,-1.4887616619012929
556,1.4631750815496833,-1.5500502773209708,0.8797392446755937,0.04116129087341077,0.7669195708010623,-0.09730892165129229
580,-0.9829834182075005,-1.5500502773209708,0.5737642639225837,0.04116129087341077,0.7669195708010623,-0.09730892165129229
587,1.4631750815496833,-0.8261797298277009,-1.4592694970807523,1.5105377371772077,1.3063523465923046,-1.4887616619012929
589,0.4439423733175234,0.6215613651588384,-0.1537762458679079,-0.6935269322784877,-0.3119459807814221,1.2941438185987084
592,0.24009583167109141,-0.8261797298277009,0.7709481404078565,-1.4282151554303861,0.22748679500982014,0.598417448473708
594,1.4631750815496833,-0.8261797298277009,1.5596836463489503,0.7758495140253093,-1.9302443081551486,-0.7930352917762926
595,-1.5945230431467963,1.3454319126521082,1.450892542081213,1.5105377371772077,0.7669195708010623,1.2941438185987084
598,-1.1868299598539325,1.3454319126521082,-1.554461713315022,0.7758495140253093,1.3063523465923046,-0.09730892165129229
608,-1.3906765015003644,-0.10230918233443129,-0.5413445548217207,0.7758495140253093,1.3063523465923046,-0.09730892165129229
609,-0.9829834182075005,1.3454319126521082,0.11820151480143495,-1.4282151554303861,1.0366359586966833,-0.09730892165129229
611,1.2593285399032512,-0.8261797298277009,0.4513742716213798,-1.4282151554303861,1.3063523465923046,0.598417448473708
617,1.2593285399032512,-0.10230918233443129,-1.4592694970807523,-0.6935269322784877,-0.04222959288580098,0.598417448473708
620,1.4631750815496833,-0.10230918233443129,1.416895321997546,-1.4282151554303861,-0.5816623686770431,-1.4887616619012929
623,-0.5752903349146364,1.3454319126521082,-1.3572778368297487,-1.4282151554303861,1.0366359586966833,0.598417448473708
626,-0.3714437932682045,-0.10230918233443129,-0.11977902578423957,0.7758495140253093,0.7669195708010623,0.598417448473708
632,-1.1868299598539325,0.6215613651588384,0.8389425805751932,0.04116129087341077,-0.3119459807814221,0.598417448473708
658,-0.3714437932682045,1.3454319126521082,0.3901792754707778,-0.6935269322784877,-0.8513787565726643,-0.09730892165129229
660,-0.7791368765610684,1.3454319126521082,0.7845470284413246,-1.4282151554303861,0.22748679500982014,-1.4887616619012929
662,0.03624929002465944,1.3454319126521082,-1.1056984082106067,0.7758495140253093,1.0366359586966833,-0.7930352917762926
668,-1.5945230431467963,1.3454319126521082,1.2129120014955386,0.7758495140253093,-1.1210951444682853,1.2941438185987084
671,0.03624929002465944,-0.10230918233443129,-0.27616623816911184,0.04116129087341077,0.49720318290544124,1.2941438185987084
673,1.4631750815496833,-1.5500502773209708,-1.4252722769970847,-1.4282151554303861,0.49720318290544124,-0.09730892165129229
676,-1.3906765015003644,-0.10230918233443129,-1.3436789487962817,-1.4282151554303861,0.7669195708010623,1.2941438185987084
681,0.03624929002465944,-0.10230918233443129,-1.7108489256998942,0.04116129087341077,1.3063523465923046,-1.4887616619012929
683,1.6670216231961152,-0.10230918233443129,-0.031386253566703305,-0.6935269322784877,-1.1210951444682853,0.598417448473708
687,-0.7791368765610684,-1.5500502773209708,-1.010506191976337,0.7758495140253093,0.7669195708010623,1.2941438185987084
688,0.4439423733175234,-0.8261797298277009,0.3493826113703761,0.04116129087341077,-0.04222959288580098,0.598417448473708
695,1.0554819982568193,1.3454319126521082,1.5052880942150817,1.5105377371772077,1.3063523465923046,-0.7930352917762926
696,-1.5945230431467963,-0.10230918233443129,1.4984886501983483,0.7758495140253093,0.49720318290544124,-0.7930352917762926
697,1.2593285399032512,-0.8261797298277009,1.0565247891106675,0.04116129087341077,-1.9302443081551486,1.2941438185987084
701,-1.3906765015003644,-0.10230918233443129,-1.49326671716442,0.7758495140253093,1.0366359586966833,1.2941438185987084
707,-1.1868299598539325,1.3454319126521082,0.8865386886923283,-0.6935269322784877,-1.6605279202595276,-0.09730892165129229
708,0.4439423733175234,-0.8261797298277009,0.19299539898550438,-0.6935269322784877,-1.3908115323639065,1.2941438185987084
709,-1.3906765015003644,-0.8261797298277009,0.6281598160564523,0.7758495140253093,0.7669195708010623,0.598417448473708
710,1.6670216231961152,-0.10230918233443129,0.5737642639225837,-1.4282151554303861,-1.1210951444682853,-1.4887616619012929
712,-1.1868299598539325,-0.10230918233443129,0.7369509203241894,1.5105377371772077,-0.3119459807814221,-0.7930352917762926
713,-1.5945230431467963,-1.5500502773209708,-1.7108489256998942,1.5105377371772077,1.3063523465923046,-0.7930352917762926
714,0.6477889149639554,-0.10230918233443129,0.7437503643409229,1.5105377371772077,0.7669195708010623,1.2941438185987084
716,-0.3714437932682045,-1.5500502773209708,1.3964969899473456,0.7758495140253093,-1.6605279202595276,-1.4887616619012929
724,1.4631750815496833,0.6215613651588384,-0.27616623816911184,0.04116129087341077,-1.6605279202595276,1.2941438185987084
728,1.6670216231961152,-1.5500502773209708,-1.0173056359930703,0.7758495140253093,0.7669195708010623,0.598417448473708
733,0.6477889149639554,-1.5500502773209708,1.2537086655959402,-0.6935269322784877,0.49720318290544124,-0.7930352917762926
735,0.24009583167109141,0.6215613651588384,0.2269926190691721,-0.6935269322784877,0.7669195708010623,-0.7930352917762926
737,1.0554819982568193,-0.10230918233443129,1.4984886501983483,-0.6935269322784877,0.49720318290544124,-1.4887616619012929
744,0.8516354566103873,1.3454319126521082,-1.350478392813015,0.04116129087341077,-0.8513787565726643,-1.4887616619012929
746,1.0554819982568193,0.6215613651588384,0.8593409126253935,-0.6935269322784877,0.22748679500982014,-0.7930352917762926
749,0.03624929002465944,-0.8261797298277009,-0.9969073039428695,1.5105377371772077,1.3063523465923046,-0.09730892165129229
750,-0.9829834182075005,0.6215613651588384,-1.289283396662413,-1.4282151554303861,0.49720318290544124,0.598417448473708
754,1.6670216231961152,-0.10230918233443129,-1.1940911804281429,0.04116129087341077,-1.1210951444682853,-1.4887616619012929
758,-0.3714437932682045,-1.5500502773209708,-1.30288228469588,-0.6935269322784877,1.0366359586966833,-1.4887616619012929
759,-0.9829834182075005,-0.10230918233443129,0.2609898391528392,-0.6935269322784877,0.49720318290544124,-0.09730892165129229
763,1.0554819982568193,1.3454319126521082,-0.9561106398424684,-0.6935269322784877,0.49720318290544124,-0.09730892165129229
764,-1.1868299598539325,1.3454319126521082,-1.7312472577500946,0.7758495140253093,1.0366359586966833,1.2941438185987084
770,1.6670216231961152,0.6215613651588384,0.19299539898550438,0.04116129087341077,1.3063523465923046,-1.4887616619012929
774,0.8516354566103873,0.6215613651588384,-1.4116733889636173,1.5105377371772077,-0.8513787565726643,-0.09730892165129229
777,0.8516354566103873,-1.5500502773209708,-1.364077280846482,1.5105377371772077,1.3063523465923046,0.598417448473708
779,-1.1868299598539325,1.3454319126521082,1.4032964339640792,-1.4282151554303861,1.0366359586966833,-0.7930352917762926
781,-0.7791368765610684,-1.5500502773209708,1.5188869822485496,-1.4282151554303861,1.3063523465923046,-0.09730892165129229
785,-1.5945230431467963,1.3454319126521082,-1.554461713315022,0.7758495140253093,0.49720318290544124,-0.7930352917762926
793,0.24009583167109141,-0.10230918233443129,-1.4048739449468837,0.7758495140253093,-0.3119459807814221,1.2941438185987084
796,0.03624929002465944,1.3454319126521082,-1.554461713315022,0.04116129087341077,0.7669195708010623,-0.7930352917762926
804,-0.3714437932682045,1.3454319126521082,-1.3300800607628143,1.5105377371772077,-0.5816623686770431,-0.09730892165129229
811,0.4439423733175234,-0.8261797298277009,0.8797392446755937,0.7758495140253093,-1.3908115323639065,1.2941438185987084
813,-0.3714437932682045,-0.10230918233443129,0.7369509203241894,-0.6935269322784877,-1.9302443081551486,0.598417448473708
814,1.2593285399032512,-1.5500502773209708,0.25419039513610575,0.04116129087341077,-0.8513787565726643,0.598417448473708
821,-0.9829834182075005,1.3454319126521082,-1.2960828406791467,-1.4282151554303861,1.0366359586966833,0.598417448473708
823,-1.3906765015003644,-0.10230918233443129,-0.7113306552400598,1.5105377371772077,1.3063523465923046,-1.4887616619012929
825,-0.3714437932682045,-0.8261797298277009,1.1925136694453382,0.7758495140253093,1.0366359586966833,-1.4887616619012929
831,0.03624929002465944,-1.5500502773209708,-1.3436789487962817,0.7758495140253093,0.22748679500982014,1.2941438185987084
832,-1.1868299598539325,-0.8261797298277009,0.668956480156854,0.04116129087341077,-0.8513787565726643,-0.09730892165129229
836,-1.3906765015003644,-0.10230918233443129,-0.30336401423604614,1.5105377371772077,0.22748679500982014,-0.09730892165129229
839,1.2593285399032512,0.6215613651588384,0.17939651095203693,-0.6935269322784877,-0.04222959288580098,-0.7930352917762926
843,-0.5752903349146364,1.3454319126521082,-1.30288228469588,-0.6935269322784877,-1.3908115323639065,-0.09730892165129229
847,-0.5752903349146364,0.6215613651588384,0.4241764955544449,-1.4282151554303861,0.7669195708010623,-0.09730892165129229
852,0.6477889149639554,-0.10230918233443129,0.6349592600731857,-0.6935269322784877,0.22748679500982014,1.2941438185987084
854,0.6477889149639554,-0.10230918233443129,-1.0988989641938731,0.7758495140253093,0.22748679500982014,-0.7930352917762926
861,0.24009583167109141,-1.5500502773209708,1.002129236976799,-0.6935269322784877,-0.8513787565726643,0.598417448473708
862,1.4631750815496833,1.3454319126521082,0.2881876152197741,0.7758495140253093,0.49720318290544124,-1.4887616619012929
863,1.4631750815496833,-0.8261797298277009,0.5737642639225837,-1.4282151554303861,0.22748679500982014,-0.7930352917762926
875,1.0554819982568193,0.6215613651588384,0.4921709357217815,1.5105377371772077,1.3063523465923046,-0.7930352917762926
877,-0.16759725162177252,0.6215613651588384,1.2129120014955386,0.7758495140253093,0.7669195708010623,1.2941438185987084
882,0.6477889149639554,-1.5500502773209708,1.5664830903656848,1.5105377371772077,-0.3119459807814221,0.598417448473708
897,-1.5945230431467963,0.6215613651588384,0.2609898391528392,0.7758495140253093,1.0366359586966833,0.598417448473708
907,-1.5945230431467963,-1.5500502773209708,-1.7244478137333612,1.5105377371772077,-0.04222959288580098,0.598417448473708
910,-0.7791368765610684,-1.5500502773209708,-0.010987921516503046,0.04116129087341077,1.0366359586966833,0.598417448473708
912,-0.3714437932682045,1.3454319126521082,0.2609898391528392,-1.4282151554303861,-0.5816623686770431,0.598417448473708
918,-0.3714437932682045,-0.10230918233443129,1.2129120014955386,1.5105377371772077,1.0366359586966833,1.2941438185987084
923,0.8516354566103873,0.6215613651588384,0.47177260367158,1.5105377371772077,1.0366359586966833,-0.7930352917762926
926,1.4631750815496833,-0.10230918233443129,-0.39855623047031585,1.5105377371772077,-0.04222959288580098,-1.4887616619012929
935,1.6670216231961152,-1.5500502773209708,1.3217031057632758,0.04116129087341077,0.22748679500982014,-0.09730892165129229
941,1.2593285399032512,0.6215613651588384,-1.071701188126939,-1.4282151554303861,-0.04222959288580098,-1.4887616619012929
947,1.4631750815496833,-0.8261797298277009,1.280906441662874,0.04116129087341077,1.0366359586966833,0.598417448473708
949,-1.1868299598539325,1.3454319126521082,-1.010506191976337,-0.6935269322784877,-0.04222959288580098,1.2941438185987084
953,-0.16759725162177252,-0.8261797298277009,1.5596836463489503,-1.4282151554303861,0.7669195708010623,1.2941438185987084
955,-0.3714437932682045,1.3454319126521082,0.9477336848429303,-0.6935269322784877,0.22748679500982014,0.598417448473708
956,-0.5752903349146364,0.6215613651588384,1.0769231211608676,-0.6935269322784877,-0.04222959288580098,-0.7930352917762926
965,0.8516354566103873,-1.5500502773209708,0.6009620399895175,0.04116129087341077,1.3063523465923046,-1.4887616619012929
978,2.686254331428275,1.3454319126521082,-0.7793250954073958,0.7758495140253093,-0.04222959288580098,-0.7930352917762926
984,-0.7791368765610684,-1.5500502773209708,-0.27616623816911184,1.5105377371772077,0.49720318290544124,1.2941438185987084
991,-0.5752903349146364,1.3454319126521082,0.7641486963911232,-1.4282151554303861,-0.3119459807814221,-0.09730892165129229
995,1.0554819982568193,-1.5500502773209708,1.3964969899473456,-1.4282151554303861,-1.3908115323639065,-0.09730892165129229
997,-1.1868299598539325,-1.5500502773209708,0.3221848353034424,-1.4282151554303861,0.7669195708010623,-1.4887616619012929
1003,-1.1868299598539325,-0.8261797298277009,0.8661403566421269,-0.6935269322784877,0.7669195708010623,1.2941438185987084
1006,1.2593285399032512,1.3454319126521082,1.3624997698636774,-1.4282151554303861,-0.8513787565726643,0.598417448473708
1012,-0.7791368765610684,0.6215613651588384,-1.4252722769970847,-0.6935269322784877,0.22748679500982014,0.598417448473708
1015,0.24009583167109141,-0.10230918233443129,0.85254146860866,-1.4282151554303861,-0.04222959288580098,-1.4887616619012929
1022,-1.5945230431467963,-0.10230918233443129,-1.0173056359930703,1.5105377371772077,-0.5816623686770431,0.598417448473708
1029,0.4439423733175234,0.6215613651588384,0.9409342408261957,-0.6935269322784877,-1.3908115323639065,-1.4887616619012929
1032,-0.7791368765610684,-0.10230918233443129,-0.5617428868719215,-1.4282151554303861,-0.8513787565726643,1.2941438185987084
1047,-1.1868299598539325,1.3454319126521082,0.029808742583898682,-1.4282151554303861,0.49720318290544124,-0.09730892165129229
1049,-1.1868299598539325,-0.10230918233443129,-1.350478392813015,-0.6935269322784877,1.3063523465923046,1.2941438185987084
1054,0.8516354566103873,-1.5500502773209708,-0.7793250954073958,0.04116129087341077,-0.04222959288580098,-0.7930352917762926
1055,-1.5945230431467963,-1.5500502773209708,-0.9833084159094027,1.5105377371772077,-0.3119459807814221,0.598417448473708
1065,0.03624929002465944,0.6215613651588384,0.4241764955544449,0.04116129087341077,0.7669195708010623,-1.4887616619012929
1069,1.6670216231961152,-1.5500502773209708,1.416895321997546,0.04116129087341077,1.3063523465923046,-1.4887616619012929
1075,-1.1868299598539325,1.3454319126521082,1.3217031057632758,1.5105377371772077,1.3063523465923046,-0.09730892165129229
1079,-1.1868299598539325,-0.8261797298277009,-0.9561106398424684,0.04116129087341077,-1.3908115323639065,-1.4887616619012929
1084,1.4631750815496833,-0.10230918233443129,-0.3781578984201156,0.7758495140253093,-0.3119459807814221,-0.09730892165129229
1087,-1.1868299598539325,-0.10230918233443129,-1.2280884005118111,-0.6935269322784877,0.22748679500982014,1.2941438185987084
1091,0.4439423733175234,-0.8261797298277009,1.0769231211608676,1.5105377371772077,-0.8513787565726643,0.598417448473708
1093,0.03624929002465944,0.6215613651588384,0.05700651865083296,-1.4282151554303861,-1.9302443081551486,1.2941438185987084
1094,-0.16759725162177252,-0.10230918233443129,-0.8473195355747313,0.04116129087341077,0.49720318290544124,1.2941438185987084
1105,0.4439423733175234,1.3454319126521082,-0.3781578984201156,-0.6935269322784877,-1.3908115323639065,-0.7930352917762926
1108,0.6477889149639554,1.3454319126521082,0.8457420245919266,0.04116129087341077,-0.8513787565726643,1.2941438185987084
1117,1.6670216231961152,-0.10230918233443129,1.3217031057632758,0.7758495140253093,1.3063523465923046,-0.09730892165129229
1126,0.6477889149639554,-0.8261797298277009,-1.2076900684616103,0.04116129087341077,-1.9302443081551486,-0.7930352917762926
1130,0.4439423733175234,-1.5500502773209708,-1.0173056359930703,0.04116129087341077,-0.5816623686770431,-0.7930352917762926
1131,1.4631750815496833,-1.5500502773209708,1.4032964339640792,1.5105377371772077,-0.8513787565726643,1.2941438185987084
1134,-1.5945230431467963,1.3454319126521082,-0.9969073039428695,-1.4282151554303861,-0.8513787565726643,-0.7930352917762926
1148,-1.3906765015003644,1.3454319126521082,0.06380596266756638,-1.4282151554303861,0.7669195708010623,0.598417448473708
1152,0.24009583167109141,-0.10230918233443129,0.15219873488510266,-1.4282151554303861,0.7669195708010623,-1.4887616619012929
